,label_bert,text,true_label
573,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/nVxNz9bDo9",1
574,1.0,"@Reine_Margot2 @BFMTV Le pen -&gt; Zemmour
Extreme droite plein pot!!!
A fond les fafs...",1
575,1.0,Marine le pen dit à @HyppoNoe j'aime @ZuzuTheGamer mon développeur !,1
576,1.0,"@BFMTV Je soutiens Marine le Pen, en aucun cas Mélenchon, j'aime trop la France pour lui faire autant de mal avec c… https://t.co/4PiTF8FkCX",0
577,1.0,"@Panouille @JLMelenchon Il est pourtant évidemment d’extrême-gauche. Mais comme Le Pen de l’autre côté, les extrême… https://t.co/fpzwjsw9Ei",1
578,1.0,Il faut être idiot comme un communiste à l'image de @FredDurand15 pour mettre dans la bouche de Marine Le Pen les m… https://t.co/c82UImMfNt,0
579,1.0,@rousselguillau7 Le Pen respecte la démocratie (elle a reconnue sa défaite et a félicité le vainqueur). Mélenchon p… https://t.co/oVGYStYnhN,1
580,1.0,« Le Pen a une volonté de vengeance. Elle veut éradiquer #Reconquête et Éric Zemmour qui l'aurait humiliée. Une vol… https://t.co/XnIL9pPAVR,1
581,1.0,@male_blanc_60a @MarionMarechal Est-ce bien utile à la France de dire que Marine Le Pen est toxique ? Les plus toxi… https://t.co/f9JFYauLf8,1
582,1.0,"Union des droites . Qui a souhaité des bonnes vacances à MARINE LE PEN .
Peut-être MELENCHON ?",1
583,1.0,@hurle_pleure La moitié à voter pour Marine le Pen pour vote utile pour pas que Mélenchon soit au second tour,1
584,1.0,@WeillClaude Cette rage 🤣 Tu veux parler de quoi d'autres il n'y a que Mélenchon qui fait encore de la politique da… https://t.co/R873LPXGir,0
585,1.0,La #FranceInsoumise fait comme Le Pen en jouant sur les mots. 60 ans juste pour vendre du rêve... https://t.co/E3w2utaO6d,1
586,1.0,"L'ami émoustillé du père Le Pen interpelle @rglucks1 ... Eric, tu fais du gras en com' sur le dos de #NUPES c'est d… https://t.co/iToJKVpAuB",1
587,1.0,@DavidMarcilly @heinermiller @venividistupui @ManonAubryFr Donc vu que Marine Le Pen est trop molle sur la question… https://t.co/BpSyNE2M2p,0
588,1.0,@LeMediaTV On a vu les resultat des élections. J'y ai cru!! J'ai lâché l'affaire quand j'ai entendu et vu comment i… https://t.co/rHvJyjc4A4,0
589,1.0,Quand l’intelligence s’allie avec la culture pour des analyses subtiles. EALC#1 - Spéciale élections 2022 : 3 blocs… https://t.co/AAgEOrZ9eq,1
590,1.0,"@charliezemmour @GillesPennelle C’est le seul qui a les épaules, le courage et la force pour gagner ! Restez des lo… https://t.co/qFNSzqtbWg",0
591,1.0,"Christian Jacob (
@ChJacob77
), président du parti Les Républicains : ""Pour ce qui est de la présidentielle, nous n… https://t.co/pbsriI7mbh",0
592,1.0,« Le Pen a une volonté de vengeance. Elle veut éradiquer #Reconquête et Éric Zemmour qui l'aurait humiliée. Une vol… https://t.co/Npik7wRw1u,1
593,1.0,"@MonValdoror @RexInvictus1 @Napo1852 @MLP_officiel 36% de vote utile à Marine Le Pen, qui a notamment bénéficié du… https://t.co/PPQoIiLACD",1
594,1.0,"Si ce n'est ni Mélenchon ni Le Pen, c'est pas une cohabitation 🤷‍♂️ https://t.co/t4J2xTSnTz",1
595,1.0,@alexiscorbiere @MartineAubry Mais oui @alexiscorbiere en plus M. #Melenchon et Mme #Aubry ont fait partie du gouve… https://t.co/k1yVhcMmOX,1
596,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/x4JVIK5Us1",1
597,1.0,"Bon, y’en a qui ont des conseils pour gérer et traiter les plaques de psoriasis ? (finalement c’est pas de l’eczéma… https://t.co/DwMu3cw4Zj",1
598,1.0,"@alexiscorbiere @JLMelenchon Prendre ses désirs pour des réalités !
Si les Français avaient voulu de Mélenchon au g… https://t.co/QVZiHqySx8",1
599,1.0,« Le Pen a une volonté de vengeance. Elle veut éradiquer #Reconquête et Éric Zemmour qui l'aurait humiliée. Une vol… https://t.co/Q8hIqEeesm,1
600,1.0,"@nausicalibre Zemmour : ""alliez-vous avec moi !"", Plus bas (bandes de sales cons""
Zemmour encore : ""l'union nationa… https://t.co/vjWvANbN2S",0
601,1.0,"@DamienMonchau @pakhmu_ @PessimismeActif Normal, elle les vire s'ils lui font de l'ombre. Le FN, c'est la boutique… https://t.co/TMnr7kbAwR",1
602,1.0,"@alexiscorbiere @raspounchoun Certes...l'emporter oui, mais après ? Voteront ils conformément à Laec ? Si ce n'est… https://t.co/V4G0YUYfxW",1
603,1.0,@skadinax @SimonToya7950 Mouais. Dire l'anticapitalisme n'est pas dd gauche parce que y a 2 siècle le capitalisme c… https://t.co/Y0ul2BWx3d,0
604,1.0,"@emma_ducros Et alors ? Il a proposé une formation préliminaire avant le droit de vote, pas l'interdiction de voter… https://t.co/mr09f80Js5",1
605,1.0,#midinews a l epoque de giscard d estaing un clandestin ne peut pas rester ds la clandestinite plus de 3mois il est… https://t.co/aDtSNjPv8L,1
606,1.0,Une majorité de français a fait barrage à M Lepen pour la présidentielle et donc qui va faire barrage à Melanchon… https://t.co/O6lchpZJqm,1
607,1.0,PK Y'A MARINE LE PEN À DROITE ??? https://t.co/8899vom5IK,1
608,1.0,voici la vraie raison du discours anti immigré des le pen et autres Zemmour..leur objectif au final n'est pas de re… https://t.co/WCanpoFA5f,0
609,1.0,"""Les Français avaient peur de Le Pen, mais ils ne font pas confiance à Macron"" https://t.co/Z9s1Dq7Co7",1
610,1.0,@Europeaniste @R_DeCastelnau @pepette72305949 Ce n'est pas le même argument du tout. Dire que les Le Pen sont pouti… https://t.co/YA5sqfgLl0,1
611,1.0,INFOGRAPHIES. Législatives : comment la stratégie d&amp;#39;union à gauche change la donne ... #LePen 104 circonscripti… https://t.co/kaAv6ZEmcJ,0
612,1.0,C'est l'histoire d' @HyppoNoe qui donna toute sa youtube monney à Marine le pen car il aimait pas les pedophiles.,1
613,1.0,@Geeky_Hytiz  est tellement chouette qu'il aime marine le pen comme Gillowel,1
614,1.0,"@FeeBetty @de_beaujeu C'est justement les cadres RN et en particulier Marine Le Pen que je vise. Les électeurs RN,… https://t.co/6kbMiczbbS",0
615,1.0,"@Lvsimplement On nous faisait peur avec Le Pen, mais l'union de la gauche est pire.",0
616,1.0,"@leyohs @Soket1961 @sylveba @Simonnet2 Vous détournez les choses, à gauche la valeur sociale est un pilier et c'est… https://t.co/XFm8CVXl8Q",1
617,1.0,"@Enthoven_R @Ministere_Magie Un peu comme quand on se justifie des jours, voire des mois d'avoir dit préférer Le Pe… https://t.co/tRInh6rkyv",0
618,1.0,"🏛 @AymericDurox sera-t-il le premier député RN en Ile-de-France depuis 1986 ?
C’est possible :
👉🏻 56,5% pour Marine… https://t.co/1AbxWLyZKs",1
619,1.0,@ComeFromVenus_ Après ça fait quand même 20 ans que les artistes diss Le Pen donc bon  😂 je pense que les gens ont… https://t.co/FoNaqTUeob,1
620,1.0,@oliviers1359 Je sens votre seum jusqu’à chez moi !! C’est dingue de ne toujours pas être remis de la défaite de To… https://t.co/S74CR9Ti90,0
621,1.0,"@Fabien_Roussel @EstebanC_I Non, car #Mélenchon = Le #Pen de la #Gauche.",0
622,1.0,@Flo_Roman92600 Donc Mélenchon est plus dangereux que le Pen.,0
623,1.0,Marine Le Pen trahie : son sale coup à Marion Maréchal https://t.co/05RojSHJN6,0
624,1.0,"""le Pen est pas raciste, elle a une sale réputation pour rien""",0
625,1.0,"@IamLepoy Non on s'en prend clairement plus à Mélenchon parce qu'il peut réussir. Inutile de taper sur Le Pen, on s… https://t.co/0esFRB6SWp",0
626,1.0,@AAllanlacroix @Nausipoule @2022Elections @Cluster_17 Non la pyramide des âges joue contre nous on est 2 fois moins… https://t.co/Gc5hzZw3VO,0
627,1.0,🎙️ Je serai fier d'être le premier député de Moselle issu du Rassemblement National car le combat que nous menons e… https://t.co/XZAZF9Pf2G,1
628,1.0,"@IamLepoy C'est ton point de vue, je ne les trouve pas plus dangereuses que certaines de Macron, Le Pen, des Lr ou des Ecolos",1
629,1.0,"Jean-Luc Mélenchon (37%) est considéré comme le premier opposant à Emmanuel Macron par les Français, devant Marine… https://t.co/p8nJjqKxZs",1
630,1.0,« Le Pen a une volonté de vengeance. Elle veut éradiquer #Reconquête et Éric Zemmour qui l'aurait humiliée. Une vol… https://t.co/yysEG9vxfA,1
631,1.0,@Caroline_Roux @J_Bardella @RNational_off Attention Bardella... Vous accusez Zemmour de beaucoup de choses... Vous… https://t.co/yKoCGozhKp,1
632,1.0,"Leif Blanc, conseiller de Marine Le Pen sur l'agriculture, veut être candidat aux #legislatives2022 dans l' #Aisne… https://t.co/akVqYTONdm",1
633,1.0,"@Leaginho Tu réagis comme ça uniquement parce que tu aimes cet accord hein. Quand je tape sur Macron ou Le Pen, tu réagis pas.",1
634,1.0,@Pierre_B_y @wall_hide Celui de Le pen c etait pour attirer les classes populaires ça disait 60 ans et 40 annuités… https://t.co/YUOkGA0wni,1
635,0.0,Le Pen c’est une catastrophe depuis la fin du 1 er tour !,0
636,1.0,"Koulibaly sur Marine Le Pen : « Tout ce qui est extrême, c’est dangereux » #marine-le-pen @Senego https://t.co/do4XY9E8d2",0
637,1.0,@Stephane_Ravier Marine le Pen est suicidaire elle pense qu'à son orgueil je ne voterai jamais plus pour elle . ell… https://t.co/dstY0BORDs,0
638,1.0,"@Clemence_Guette Et un autre
""La cohabitation souhaitée par les Français, mais sans Mélenchon ni Le Pen - EXCLUSIF""
https://t.co/47fn0xXJlW",1
639,1.0,"@IamLepoy C'est extrêmement réducteur. Et quand bien même, en étant premier ministre il n'aurait pas assez de pouvo… https://t.co/8JqzGHyo8j",1
640,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/M7wYWIwiXw",1
641,1.0,@grossepravda mais rien à voir avec toi puisqu’ils sont du même parti et que toute la stratégie électorale de lepen… https://t.co/CZX3E6CvPf,1
642,1.0,"@Anne__Lavigne Dans la 4e, Le Pen a eu 52% au 2e tour, ce n'est pas gagné pour Blanquer sauf si la participation es… https://t.co/rlzm0tJTwI",1
643,1.0,"Marine Le Pen est née le 5 août 1968.

En mai 2037, elle aura 68 ans. Un âge tout à fait raisonnable pour, une fois… https://t.co/HaJGsarKRQ",1
644,1.0,"Concernant R! pour aller plus loin : 
https://t.co/rbavGtwUHH

https://t.co/2rbobhoFL7

https://t.co/eUyJgoEuw2… https://t.co/DzBtHQGHt2",1
645,1.0,"Pour aller plus loin : 

https://t.co/9edpXzjzq5

https://t.co/4XobQedhbi

https://t.co/uyzZ3yOjAV

https://t.co/pxLcfcZVHx",1
646,1.0,Donc pas d'objectif d'arracher la majorité à l'Assemblée côté RN. Constituer un groupe sera déjà une belle réussite… https://t.co/DU0Zx1Gume,1
647,1.0,@SGEG82 Mon choix est déjà fait tout sauf macron/Le Pen/Zemmour,1
648,1.0,« Le Pen a une volonté de vengeance. Elle veut éradiquer #Reconquête et Éric Zemmour qui l'aurait humiliée. Une vol… https://t.co/GHedbaua5z,1
649,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/i1TqdCZaTK",1
650,1.0,"@GillesPennelle Le RN ne veut pas d'alliance avec Reconquête ?Tout simplement parce que Marine Le PEN ""veut se la j… https://t.co/fEk2aDvVBU",1
651,1.0,Et pour donner un air plus martial elle n'aurait pas pensé à Benito Adolf Maréchal Le Pen ? https://t.co/ZT27xNndTn,0
652,1.0,"« Selon Éric Zemmour, le RN se sert de la phrase qu'il a dite sur les 8 défaites des Le Pen comme prétexte pour ne… https://t.co/6hEfSgPdO4",0
653,1.0,@miladytay J'espere t'as vote Marine Le Pen sinon t'es misogyne...,0
654,1.0,"Nous n’avions pas « la droite la +bête du monde », mais la famille Le Pen la +cynique du monde.

Le #RN n’est pas u… https://t.co/RYvmViJK5l",0
655,1.0,@MartineAubry @partisocialiste @FranceInsoumise C est autre chose que cambadelis Cazeneuve Ayrault hollande le foll… https://t.co/QPufpVOfQn,0
656,1.0,"« Éric Zemmour a dit que Le Pen avait l'air trop triomphant lorsqu'elle a parlé de ""victoire éclatante"". Il a égale… https://t.co/zH3Lg3hujO",1
657,1.0,#LR se réveille😂. Ils ont abandonné le peuple et les idées de droite de peur que la gauche et les centristes ne les… https://t.co/gOjv84KLTP,0
658,1.0,Marine le pen dit à @HyppoNoe j'aime ta mère,1
659,1.0,"@CercleCobalt @philoxime Cela étant dit, dans certains contextes, comme cela semble être le cas aujourd'hui en Fran… https://t.co/6RnWzPXW9t",1
660,1.0,« Le Pen a une volonté de vengeance. Elle veut éradiquer #Reconquête et Éric Zemmour qui l'aurait humiliée. Une vol… https://t.co/p4BluVTR2Z,1
661,1.0,"SONDAGE BFMTV - Mélenchon considéré comme le premier opposant à Macron, devant Le Pen https://t.co/iHOATet2Sd via @BFMTV",1
662,1.0,@JeanChalencon @EleonoreBez @MLP_officiel Oui mais regarde qui est le président  du Conseil constitutionnel !😡… https://t.co/JNyTk8lqqC,1
663,1.0,@drscdfrs @n_arthaud Justement nous sommes les seuls à avoir dit clairement de voter blanc ni Macron ni Le Pen,1
664,1.0,« Le Pen a une volonté de vengeance. Elle veut éradiquer #Reconquête et Éric Zemmour qui l'aurait humiliée. Une vol… https://t.co/02E5QGu87Z,1
665,1.0,"On résume: pour le second tour, #Larem disait avoir avec la #FI des valeurs communes contre #LePen complice de Pout… https://t.co/hB0MzKAv6l",1
666,1.0,"@christo96750095 Au fait, Mme le pen n'a jamais voulu et ne veut tj pas gagner, c'est mon ultime conviction",1
667,1.0,« Le Pen a une volonté de vengeance. Elle veut éradiquer #Reconquête et Éric Zemmour qui l'aurait humiliée. Une vol… https://t.co/87Qc4yB4i7,1
668,1.0,@Nanoukkanelle @ftemaawino @marvel314159 @edwyplenel @edgarmorinparis @Mediapart Seuls 42% de la FI ont reporté sur… https://t.co/FHmkZxkhbM,0
669,1.0,"Les français et les françaises galèrent et pendant ce temps Marine Le Pen est en vacances, Pécresse et Zemmour disp… https://t.co/WlHktthag0",1
670,1.0,@pichatchec  est tellement relaaax qu'il aime le sucre comme marine le pen,1
671,1.0,@EnModeMacaron C une honte prendre l argent des contribuables à  des fins personnels  maintenant on sait où  passe… https://t.co/DxFOkcHC2o,0
672,1.0,"@ZemmourTV Dans le fond, un mal pour un bien. Au fil du temps, grâce au refus de la PME Le Pen,  Zemmour sera fréqu… https://t.co/rp7g9oVhSg",0
673,1.0,"OSKOUR !!
à mon taff y a une mere de famille qui dit ""moi c'est mort je fais pas les doses de vaccin, sauf si Marin… https://t.co/Fm6iCa2C9T",1
674,1.0,🚨🚨 « Le Pen a une volonté de vengeance. Elle veut éradiquer #Reconquête et Éric Zemmour qui l'aurait humiliée. Une… https://t.co/g7EyL0nAhe,1
675,1.0,« Le Pen a une volonté de vengeance. Elle veut éradiquer #Reconquête et Éric Zemmour qui l'aurait humiliée. Une vol… https://t.co/AV1vZUJp26,1
676,1.0,"@claudebartolone Et un elephant de moins, un! La plaie du ps depuis 30 ans! Regardez un peu votre bilan en face! Un… https://t.co/UwpxGSOJd0",0
677,1.0,"@marcvasseur @__sebastien__ @zeyesnidzeno Oui, je parle du premier tour. Pendant des mois tous les médias ont donné… https://t.co/3kUwrdhXyc",1
678,1.0,"@jnbarrot @bfmbusiness LREM, groupe qui se dit de gauche républicaine, avec darmanin qui trouve LePen trop molle. e… https://t.co/o7a5NwsSWA",0
679,1.0,@p_duval Ce serait la ruine des #lepen et de toutes les tendances politiques de l'extrême gauche à l'extrême droite… https://t.co/av4LJbrtoN,0
680,1.0,« Le Pen a une volonté de vengeance. Elle veut éradiquer #Reconquête et Éric Zemmour qui l'aurait humiliée. Une vol… https://t.co/t3VgJHWYpC,1
681,1.0,"@AnotherMalws Et, tout comme un paquet de LFI nous expliquait que Macron/Le Pen = peste/choléra, j’ai tout à fait l… https://t.co/y08efogr4g",1
682,1.0,@HgProfess Melenchon n'est pas une alternative. Sauf à penser que Le Pen le soit également...,1
683,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/mXxvXmkY9P",1
684,1.0,"Si c'est pour mettre #Melenchon 1er ministre   pour rassembler le peuple , apaiser les tensions , et pour un vivre… https://t.co/82ffBmkHXJ",1
685,1.0,"@alexiscorbiere C'est ballot, les français ne semblent pas le vouloir...

On pourrait traduire cela par ""ni pute, n… https://t.co/hsHGpqkVHI",1
686,1.0,@RonyGon33077023 @94philou94 @priscathevenot @JLMelenchon @EELV @julienbayou Regardez les points communs entre les… https://t.co/1MuzYYj8J8,1
687,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/RjE6UNigrg",1
688,1.0,"« Selon Éric Zemmour, le RN se sert de la phrase qu'il a dite sur les 8 défaites des Le Pen comme prétexte pour ne… https://t.co/iHhFVU7Yga",0
689,1.0,@Rod___Serling Elle s'appelle plus Maréchal Le Pen. C juste Maréchal,1
690,1.0,"@christine_kelly @Le_Figaro Grave La France Insoumise #🦫a reussi une alliance  avec les verts et Ps , avec des idéo… https://t.co/Dgcowo4ZjG",1
691,1.0,"@ElMagni61660092 ⛔️Absolument aucun électeur de droite chez Le Pen. Zéro, la tête à TOTO. 
D’où (en partie) les 7%.",1
692,1.0,"Législatives : Le Pen ferme la porte à Zemmour, que va faire le président de Reconquête ?
https://t.co/yWvkDKKXAo",1
693,1.0,"@Renaud_Sand C'est-à-dire, cher Renaud, que les efforts déployés par Marine Le Pen et le staff RN pour promouvoir l… https://t.co/ErR3sm6Z3o",0
694,1.0,"@DIVIZIO1 @Clem_Autain Vous inquiètez pas elle sait, et alors l'union des gauches justement à un programme sur l'hô… https://t.co/UfCq7YoSaO",0
695,1.0,"@anton_ilitch @F_Desouche Ils considèrent que Macron est pire que Marine, à raison. Vos références nazifiantes ne p… https://t.co/3pescjXLNI",0
696,1.0,@SylVie022327 @Clo92190 Vous êtes tellement courageux chez Zemmour... À tel points que je n'ai jamais croisé person… https://t.co/jG2nIS7sse,1
697,1.0,"@PatleNormand1 C'est beau la discussion avec un macroniste ! Dès que tu rentre un peu dans le fond, ça bloque 🤣🤣🤣
E… https://t.co/xYlEfx9RJI",1
698,1.0,@Bamboussse certains pensent que parce qu’un comportement vient des classes pop il faut le défendre absolument mdrr… https://t.co/e1C4D5Pkom,1
699,1.0,"EXCLUSIF - La cohabitation souhaitée par les Français, mais sans Mélenchon ni Le Pen
 https://t.co/jsVLY1qu5r",1
700,0.0,@FrDesouche Le pen c’est une catastrophe depuis la fin du 1 er tour,0
701,1.0,@valfr84 @michel_deniau Or plein de gens ont voté Macron pour éviter Le Pen et je comprends qu’ils puissent avoir l… https://t.co/a8ofDnttWj,1
702,1.0,"@IsralMutombo11 Sango un peu de professionnalisme s’il plaît. Les images comme ça sont indignes pour la victime, sa… https://t.co/dRUzXHYFpD",0
703,1.0,@FrDesouche Je pense il lui manque la stratégie : la Macron va chercher à récupérer des votes à gauche avec ce qu’i… https://t.co/2u7hwrCeKD,0
704,1.0,"Le tripartisme actuel sous l'angle wébérien: 

🎓🚔 Domination bureaucratique (obéir aux décrets-lois d'E. Macron)… https://t.co/bf9ag73Gtd",1
705,1.0,"C'est sûr que lorsque Darmanin trouve Le Pen ""trop molle"" et que la police détruit des tentes de migrants à coup de… https://t.co/GZBjvS0fUz",0
706,1.0,"La cohabitation souhaitée par les Français, mais sans Mélenchon ni Le Pen - 
#clichy https://t.co/EEuMYYaiFs",1
707,1.0,@Cladocere @lemondefr C etait un echange d idees et ds ce cas precis c etait plus qu evident qu il fallait etre sur… https://t.co/Q8EHvPNobM,1
708,1.0,@SauxClaudine Il suffisait de regarder le débat entre Macron et Lepen pour comprendre que c’est évident.,1
709,1.0,"@CrepinMael @DamienRieu @DamienMonchau @BLIXOW38 Marine le Pen est en train de tuer son parti par sa stupidité,  d'… https://t.co/ds3BZkSLW6",0
710,1.0,"""Ruquier ne choisit jamais simplement. Aymeric #Caron, était un chieur total. Il faisait tellement haïr la gauche a… https://t.co/0NCkmphzok",0
711,1.0,@sous_h @sybi1476 Donc pas de miracle  chez Mélenchon  pas plus que chez le Pen  d'ailleurs !,0
712,1.0,"@jeromegodefroy @FranceInsoumise @Clem_Autain Au final, c’est le même programme que le @RNational_off … et en plus… https://t.co/9PaYT7krWR",0
713,1.0,"""Les Français avaient peur de Le Pen, mais ils ne font pas confiance à Macron"" https://t.co/cti9UbIjoA via… https://t.co/PSmY0l0M6K",1
714,1.0,@uccliopr @frgosselin @BFMTV Mélenchon est à la gauche ce que Le Pen est au social...,1
715,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/ygLr918Usp",1
716,1.0,"@FreshChachet @TrouveAurelie Il faudrait donc un parti populaire, pas seulement l'extrême gauche de Mélenchon pour… https://t.co/VZN6QoWQOV",0
717,1.0,"@Ludovicbat @MathildePanot Ce que j'aime chez les toutous soumis c'est qu'ils sont dans la croyance, dans le récit… https://t.co/yWJTzudCm1",1
718,1.0,Marine le Pen faut pas te plaindre si nous tous tes électeurs qui t'ont soutenu et que tu nous laisses tomber sans… https://t.co/cDQiGOUcHr,1
719,1.0,"@zeuzeu11 @Melanie_Clld @PatrickAdemo C'est totalement faux, la France a 1500ans d'existence et a vécu 1450ans sans… https://t.co/6Zkg2EzqG7",0
720,1.0,@garbo68 Et dieu sait si le programme de #Melenchon est autrement plus dangereux ⚠️ que celui de #LePen,0
721,1.0,"@altimbell Je maintiens, #Mélenchon, c'est le LE #Pen de la #Gauche.",0
722,1.0,"@ppc5468 @LTinette @MartineAubry @partisocialiste @FranceInsoumise c'est pourtant la triste réalité!
en ce moment,… https://t.co/rUxUotfIsO",0
723,1.0,"Qu'elle honte, pour les francais rien ! 2500 euro de travaux pour UK. je veux bien un appart là bas c'est le plus b… https://t.co/tH07h0AYDB",0
724,1.0,@Itacheezy Parce que Le Pen aurait laissé ça passer ? Fin du tweet,0
725,1.0,"@georges_bez @alexiscorbiere Macron a été élu, encore, par le rejet de marine Lepen et rien d’autre 🤷‍♂️",0
726,1.0,"@jwaintraub Selon Aubry..
Entre Macron qui va durcir sa politique libérale de régression sociale et climatique et M… https://t.co/8tmOoJQ2T0",1
727,1.0,"@marclesi1 @VatoutineN B
M. Bouhafs a nié la nationalité française de @LindaKebbab c'est un propos d'extrême droite… https://t.co/oa8zCD7MOn",0
728,1.0,"""Les Français avaient peur de Le Pen, mais ils ne font pas confiance à Macron"" https://t.co/CbQivD4mhU  Mais ils on… https://t.co/x8Wzs3gzGw",1
729,1.0,Elle aurait pu voté LePen j'lui aurais pardonné ... mais les bananes dans le bokit c'était trop pour que je puisse… https://t.co/yETrwXeEXi,0
730,1.0,@BFMTV @faureolivier Non. Les francais ont voté Melechon par vote utile parce que ta candidate Hidalgo etait nullis… https://t.co/RLmEhc7QTF,1
731,1.0,"@teff1275 @militantLFI @GuiraudInd Alors en fait c’est plutôt Le Pen qui a de forts liens avec Poutine, pas LFI",1
732,1.0,"@KatePatriote1 Si démon il y a , cherchez fu côté de macron  melenchon ou le pen",1
733,1.0,"@Isabel77943213 @CNEWS @PascalPraud @PhilippeGuibert @JLMelenchon Oui oui j ai du respect pour Marine Le Pen, et pe… https://t.co/29INs5Y7B4",1
734,1.0,"La cohabitation souhaitée par les Français, mais sans Mélenchon ni Le Pen - EXCLUSIF | Le HuffPost https://t.co/LiP0xskuif",1
735,1.0,Législatives : Éric Woerth dénonce une « prise de pouvoir idéologique de l&amp;#39;extrême gauche » #LePen Interrogé su… https://t.co/e0eGm4rmv0,0
736,1.0,"@libe @RavacleyS Comme c’est étrange.
Décidément melenchon a les mêmes qualités de le pen, un attrape tout sur fond de démagogie",0
737,1.0,J’étais Reconquête mais je ne le suis plus car les propos de Zemmour le soir du 2ème tour m’ont ouvert les yeux. Il… https://t.co/dJ7UlGlRHI,1
738,1.0,"🔵 NOUVEAU NUMÉRO DEMAIN !

💡 Energie : Lumos Maxima ! 
🇫🇷 Le gouvernement Le Pen dévoilé
📚 Laure Mandeville : la ca… https://t.co/X8H1oPm3Ia",1
739,1.0,« En dépit de divergences non négligeables… ». En effet : le programme de Jean-Luc Mélenchon prépare la sortie de l… https://t.co/DwKEKCtlLf,0
740,1.0,"J'ai comme la désagréable impression que, le 24 avril, le 2nd tour des élections présidentielles a vu s'opposer M.… https://t.co/accEOOnsRR",0
741,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/zka9pHGUDa",1
742,1.0,@Soogood15546653 @franck1993 @CitoyenNeant Vous n'aurez plus besoin de voter Zeymour ou Le pen sans l'Otan. Vous vo… https://t.co/9eOS9V4NMn,1
743,1.0,"@sadakiyo99 @2022Elections @elabe_fr @BFMTV C'est vrai. Mais il y a des stats quand même :
https://t.co/r3fd5wZkrx",1
744,1.0,La gauche 🍿/ les LR…REM 📞 / et où est passée Marine le Pen 🕵️ https://t.co/K5L8D2YaFa,0
745,1.0,"@ClementSarre @batuseka @Al_Wachs @alexiscorbiere lisez le programme il est complet, chiffré quand le pen n'a rien… https://t.co/dK0tAyObiR",1
746,1.0,"@le_Parisien Eh oui, c est leur VENGEANCE de ne pas avoir gagner la fille LEPEN !
Bandes de BALTRINGUES, vous réessayerez dans 5 ans !",1
747,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/xgEj61o3kC",1
748,1.0,@Jennyja25722393 @mouss_djag @abdelmalik92 Dans les DOM-TOM ils n’ont pas voté Le Pen par adhésion mais juste par a… https://t.co/ZbfGDDCcju,1
749,1.0,@michel_Halpes Quel est votre ratio de tweet outrancier par heure ? Vous etiez bien content que les electeurs de ga… https://t.co/yb7muDoZCX,1
750,1.0,"@COVID_49_3 @GG_RMC Après De Gaulle ça été la dérive ,la chienlit !
JM . Le Pen a été le seul visionnaire à l'époqu… https://t.co/tHSg5ZzxZI",0
751,1.0,"Dans un pays normal, Le Pen, Zemmour et Mélenchon seraient traduits devant la justice pour intelligence avec une pu… https://t.co/SqdFmt5tRa",1
752,1.0,@MCarolineLePen Jean-Marie Le Pen adore son clan.,1
753,1.0,@FredBadBoy1 @edea_fakarava Pas plus que si ça avait été le Pen au pouvoir. M'enfin c'est drole de voir a quel poin… https://t.co/WlnFqXYTCa,1
754,1.0,"« Le Pen, qu'elle le veuille ou non, sera diabolisée toute sa vie. J'avais dit que ceux qui l'ont dédiabolisée pend… https://t.co/LgHntO58D0",1
755,1.0,"@Nono007Bruno @pierrecheynet @sunyakuza @Prof_Antho Oui et un???? Nous ferons comme vous, visons les Européennes...… https://t.co/1GAGiyBM08",1
756,1.0,"@PuyduFou bonjour, problème de billet acheté avec le pass annuel. Impossible de vous joindre par mail/tel/site depuis 2 jours !!",0
757,1.0,@BLIXOW38 @P_Vardon Je voterai pour le candidat choisi par Marine le Pen . Le chef est fait pour cheffé.,1
758,1.0,@John_Jeffraie @charlybdl @IAuriant @RELIER17 Vous ne réalisez pas combien on est dans ce cas. Si Hidalgo ou Jadot… https://t.co/sbBoE1Jhb1,1
759,1.0,"Et bien si...ça peut marcher..😜
Dans un nouveau sondage Elabe pour BFMTV et L'Express, les Français voient Jean-Luc… https://t.co/UPvl1sISbc",1
